No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
2846,201218,아니오,아니오,2군사령부참모관사,,개별난방,아니오,아니오,,,,,수성구 무열로 56 (만촌동 599-1),,10,1.0,사용,제외,대구광역시 수성구 무열로 56,,
2847,201219,아니오,아니오,태왕아너스더퍼스트,강북 태왕아너스 더퍼스트,개별난방,아니오,예,북부안전팀,2021-06-01,, 6 월,북구 칠곡중앙대로110길 10 (읍내동 891),,234,4.0,사용,등록,대구광역시 북구 칠곡중앙대로110길 10,35.944095524,128.551986114
2848,201220,아니오,아니오,범어더리브스퀘어,대구 범어더리브 스퀘어,개별난방,아니오,예,수성안전팀,2020-09-25,, 9 월,수성구 범어천로 214 (범어동 1004-1),,91,1.0,사용,등록,대구광역시 수성구 범어천로 214,35.864202851,128.619211518
2849,201221,아니오,아니오,이안센트럴D,동대구 이안센트럴D,개별난방,아니오,예,경산안전팀,2021-08-10,, 8 월,동구 동대구로 577 (신암동 235-1),,"1,179",10.0,사용,등록,대구광역시 동구 동대구로 577,35.880853534,128.623558767
2850,201222,아니오,아니오,중동골드클래스,중동 골드클래스,개별난방,아니오,예,수성안전팀,2021-10-08,,10 월,수성구 수성로 185 (중동 356-7),,588,6.0,사용,등록,대구광역시 수성구 수성로 185,35.842906512,128.611134539
2851,201223,아니오,아니오,힐스테이트범어센트럴,힐스테이트 범어 센트럴,개별난방,아니오,예,수성안전팀,2021-11-25,,11 월,수성구 상록로 80 (범어동 1-4),,503,4.0,사용,등록,대구광역시 수성구 상록로 80,35.866682843,128.624937647
2852,201224,아니오,아니오,이시아팰리스,부림이시아리브펠리스,개별난방,아니오,예,경산안전팀,2020-10-28,,10 월,동구 팔공로51길 5 (봉무동 1539-17),,36,1.0,사용,등록,대구광역시 동구 팔공로51길 5,35.922945494,128.640355515
2853,201226,아니오,아니오,힐스테이트데시앙도남2단지,힐스테이트데시앙 도남 2단지(C2BL),개별난방,아니오,예,북부안전팀,2021-08-26,, 8 월,북구 도남길 16 (국우동 592-1),,658,6.0,사용,등록,대구광역시 북구 도남길 16,35.950473161,128.57945632
2854,201227,아니오,아니오,힐스테이트데시앙도남1단지,힐스테이트데시앙도남1단지(C1BL),개별난방,아니오,예,북부안전팀,2021-09-01,, 9 월,북구 도남길 76 (국우동 118-4),,619,6.0,사용,등록,대구광역시 북구 도남길 76,35.95458025,128.582595586
2855,201228,아니오,아니오,동의센트럴파크,동의센트럴파크,개별난방,아니오,예,수성안전팀,2020-12-15,,12 월,달성군 다사읍 다사로4길 8 (매곡리 233-2),,77,1.0,사용,등록,대구광역시 달성군 다사읍 다사로4길 8,35.862868397,128.462550781
2856,201229,아니오,아니오,안심역삼정그린코아더베스트,안심역 삼정그린코아 더베스트,개별난방,아니오,예,경산안전팀,2021-10-14,,10 월,동구 반야월북로 355 (괴전동 90-1),,638,5.0,사용,등록,대구광역시 동구 반야월북로 355,35.87366456,128.737304795
2857,201230,아니오,아니오,U-스퀘어,태전동공동주택(U-스퀘어),개별난방,아니오,예,북부안전팀,2020-12-21,,12 월,북구 영송로 36 (태전동 1215),,27,1.0,사용,등록,대구광역시 북구 영송로 36,35.92879311,128.544863028
2858,201231,아니오,아니오,대명메트로,나나바루아,개별난방,아니오,예,수성안전팀,2021-08-24,, 8 월,남구 대명로 69 (대명동 1623-60),,60,1.0,사용,등록,대구광역시 남구 대명로 69,35.839563439,128.565475978
2859,201232,아니오,아니오,스카이오피스텔,,중앙난방(가스),아니오,아니오,,,,,달성군 다사읍 죽곡1길 10 (죽곡리 210),,,,사용,미등록,대구광역시 달성군 다사읍 죽곡1길 10,35.857323387,128.463511036
2860,201233,아니오,아니오,동대구비스타동원,동대구 비스타 동원,개별난방,아니오,예,경산안전팀,2021-10-01,,10 월,동구 화랑로 51 (신천동 478),,524,5.0,사용,등록,대구광역시 동구 화랑로 51,35.871977627,128.630119908
2861,201234,아니오,아니오,대구테크노폴리스줌시티,대구 테크노폴리스 ZOOM시티,개별난방,아니오,예,서부안전팀,2021-07-22,, 7 월,달성군 현풍읍 테크노대로 73 (중리 505-2),,574,1.0,사용,등록,대구광역시 달성군 현풍읍 테크노대로 73,35.689555443,128.454902927
2862,201235,아니오,아니오,대구복현IPARK아파트,대구복현아이파크,개별난방,아니오,예,북부안전팀,2020-12-30,,12 월,북구 동북로 241 (복현동 201-3),,585,7.0,사용,등록,대구광역시 북구 동북로 241,35.89661101,128.617550839
2863,201236,아니오,아니오,대구읍내행복주택LH아파트,대구읍내행복주택(LH),개별난방,아니오,예,북부안전팀,2021-08-13,, 8 월,북구 칠곡중앙대로 434 (읍내동 1343),,252,3.0,사용,등록,대구광역시 북구 칠곡중앙대로 434,35.934097967,128.549073493
2864,201237,아니오,아니오,죽전역동서프라임,장기동 동서프라임 36.5,개별난방,아니오,예,서부안전팀,2024-05-08,, 5 월,달서구 대명천로 234 (장기동 548-2),,148,1.0,사용,등록,대구광역시 달서구 대명천로 234,35.842227587,128.53487023
2865,201238,아니오,아니오,죽전역클래식명가,클래식명가주택,개별난방,아니오,예,서부안전팀,2021-02-25,, 2 월,달서구 장기로 206 (감삼동 337-14),,102,1.0,사용,등록,대구광역시 달서구 장기로 206,35.84370437,128.537867988
2866,201239,아니오,아니오,대봉서한포레스트,대봉서한포레스트,개별난방,아니오,예,수성안전팀,2022-07-22,, 7 월,중구 대봉로 240 (대봉동 55-68),,679,4.0,사용,등록,대구광역시 중구 대봉로 240,35.860224106,128.601423807
2867,201240,아니오,아니오,성당태왕아너스메트로,성당동 태왕아너스메트로,개별난방,아니오,예,서부안전팀,2022-03-30,, 3 월,달서구 대명천로 33 (성당동 223-3),,293,3.0,사용,등록,대구광역시 달서구 대명천로 33,35.838192216,128.555985607
2868,201241,아니오,아니오,화원파크뷰 우방아이유쉘,화원 파크뷰 우방아이유쉘,개별난방,아니오,예,서부안전팀,2022-07-12,, 7 월,달성군 화원읍 명천로21길 55 (천내리 690-1),,538,4.0,사용,등록,대구광역시 달성군 화원읍 명천로21길 55,35.79940263,128.504419039
2869,201242,아니오,아니오,헌문리스카이뷰,고령헌문리스카이뷰,개별난방,아니오,예,서부안전팀,2021-08-31,, 8 월,고령군 대가야읍 대가야로 1340-13 (헌문리 331-2),,37,1.0,사용,제외,경상북도 고령군 대가야읍 대가야로 1340-13,35.727965929,128.272518193
2870,201243,아니오,아니오,죽전역빌리브스카이,신세계 빌리브스카이,지역난방,아니오,예,서부안전팀,2022-07-25,, 7 월,달서구 와룡로 186 (감삼동 707),,1,1.0,사용,제외,대구광역시 달서구 와룡로 186,35.849742361,128.538089211
2871,201244,아니오,아니오,동대구에일린의뜰,신암에일린의뜰,개별난방,아니오,예,경산안전팀,2021-05-21,, 5 월,동구 아양로9길 35 (신암동 1846),,705,8.0,사용,등록,대구광역시 동구 아양로9길 35,35.886032077,128.617036698
2872,201245,아니오,아니오,진천역라온프라이빗센텀,진천역라온프라이빗센텀,개별난방,아니오,예,서부안전팀,2022-04-04,, 4 월,달서구 진천로16길 26 (진천동 555-8),,685,4.0,사용,등록,대구광역시 달서구 진천로16길 26,35.815432635,128.525931227
2873,201246,아니오,아니오,교대역하늘채뉴센트원,교대역 하늘채 뉴센트원,개별난방,아니오,예,수성안전팀,2022-02-22,, 2 월,남구 중앙대로 187 (대명동 1959-27),,975,10.0,사용,등록,대구광역시 남구 중앙대로 187,35.84998795,128.587476271
2874,201247,아니오,아니오,대구도남지구A-2BL아파트,대구 도남지구 A-2BL 아파트(LH2단지),개별난방,아니오,예,북부안전팀,2022-12-29,,12 월,북구 도남중앙로22길 10 (도남동 908),,"1,200",10.0,사용,등록,대구광역시 북구 도남중앙로22길 10,35.960318781,128.588628198
2875,201248,아니오,아니오,하나스테이대명,하나스테이 대구대명,개별난방,아니오,예,수성안전팀,2021-10-07,,10 월,남구 명덕로 50 (대명동 2275-2),,97,1.0,사용,등록,대구광역시 남구 명덕로 50,35.858844575,128.576219013
2876,201249,아니오,아니오,반월당역서한포레스트,반월당 서한포레스트,개별난방,아니오,예,수성안전팀,2022-09-07,, 9 월,중구 중앙대로67길 11 (남산동 614-1),,427,5.0,사용,등록,대구광역시 중구 중앙대로67길 11,35.86244448,128.591386618
2877,201250,아니오,아니오,e편한세상두류역,두류역e편한세상,지역난방,아니오,예,서부안전팀,2022-04-14,, 4 월,서구 달구벌대로361길 41 (내당동 197-2),,902,7.0,사용,등록,대구광역시 서구 달구벌대로361길 41,35.863807059,128.559617152
2878,201251,아니오,아니오,힐스테이트데시앙도남4단지,힐스테이트 데시앙 도남 4단지,개별난방,아니오,예,북부안전팀,2021-07-20,, 7 월,북구 도남중앙로8길 8 (국우동 산 93-4),,585,6.0,사용,등록,대구광역시 북구 도남중앙로8길 8,35.950852857,128.58433758
2879,201252,아니오,아니오,힐스테이트데시앙도남3단지,힐스테이트 데시앙 도남 3단지,개별난방,아니오,예,북부안전팀,2021-07-20,, 7 월,북구 도남중앙로7길 7 (국우동 226),,556,6.0,사용,등록,대구광역시 북구 도남중앙로7길 7,35.95074375,128.582647715
2880,201253,아니오,아니오,대구역한라하우젠트센텀아파트,대구역한라하우젠트센텀,개별난방,아니오,예,북부안전팀,2021-08-13,, 8 월,북구 칠성남로 100 (칠성동2가 302-144),,288,3.0,사용,등록,대구광역시 북구 칠성남로 100,35.878102193,128.591436531
2881,201254,아니오,아니오,동대구역우방아이유쉘,동대구역 우방아이유쉘아파트,개별난방,아니오,예,수성안전팀,2022-01-13,, 2 월,동구 동부로 115 (신천동 70-1),,575,5.0,사용,등록,대구광역시 동구 동부로 115,35.877152322,128.624683591
2882,201255,아니오,아니오,월성삼정그린코아에듀파크,월성삼정그린코아포레스트,개별난방,아니오,예,서부안전팀,2022-03-11,, 3 월,달서구 월성로 100 (월성동 1894),,"1,392",12.0,사용,등록,대구광역시 달서구 월성로 100,35.830085924,128.523736057
2883,201256,아니오,아니오,빌리브 범어2차 아파트,빌리브 범어2차 아파트,개별난방,아니오,예,수성안전팀,2021-12-06,,11 월,수성구 범어로20길 120 (범어동 2280),,209,3.0,사용,등록,대구광역시 수성구 범어로20길 120,35.857543611,128.642462881
2884,201257,아니오,아니오,에이스디센터1976지식산업센터,에이스디센터지식산업센터(기숙사),개별난방,아니오,예,서부안전팀,2021-05-13,, 5 월,서구 와룡로 307 (중리동 1166-1),,66,1.0,사용,등록,대구광역시 서구 와룡로 307,35.85979737,128.536649772
2885,201258,아니오,아니오,범어자이엘라오피스텔,동대구 자이엘라 오피스텔,개별난방,아니오,예,수성안전팀,2022-10-06,,10 월,수성구 동대구로 387 (범어동 2-11),,192,1.0,사용,등록,대구광역시 수성구 동대구로 387,35.864983399,128.626247741
2886,201259,아니오,아니오,죽전역동화아이위시,죽전역 동화아이위시,개별난방,아니오,예,서부안전팀,2022-02-23,, 2 월,달서구 와룡로 123 (감삼동 704),,392,3.0,사용,등록,대구광역시 달서구 와룡로 123,35.84380019,128.535846778
2887,201260,아니오,아니오,남산자이하늘채아파트,남산자이하늘채 아파트,개별난방,아니오,예,수성안전팀,2021-12-06,,12 월,중구 명덕로 33 (남산동 3030),,"1,368",12.0,사용,등록,대구광역시 중구 명덕로 33,35.860441422,128.575111431
2888,201261,아니오,아니오,대봉더샵리비테르1차,더샵리비테르1차,개별난방,아니오,예,수성안전팀,2021-11-29,,11 월,중구 대봉로43길 21 (대봉동 169-11),,724,9.0,사용,등록,대구광역시 중구 대봉로43길 21,35.857062719,128.601102453
2889,201262,아니오,아니오,대봉더샵리비테르2차,더샾 센트럴파크2차(리비테르),개별난방,아니오,예,수성안전팀,2021-11-29,,11 월,중구 대봉로43길 22 (대봉동 94-15),,613,6.0,사용,등록,대구광역시 중구 대봉로43길 22,35.858098667,128.599809894
2890,201263,예,아니오,강산아파트,,개별난방,아니오,아니오,,,,,동구 해동로5길 18 (지저동 786-5),,40,1.0,사용,미등록,대구광역시 동구 해동로5길 18,35.894758104,128.640102035
2891,201264,아니오,아니오,대봉교역태왕아너스,대봉교역 태왕아너스,개별난방,아니오,예,수성안전팀,2022-11-15,,11 월,남구 대봉로30길 15 (이천동 1177),,412,6.0,사용,등록,대구광역시 남구 대봉로30길 15,35.852184485,128.603801646
2892,201265,아니오,아니오,화원신일해피트리꿈의숲아파트,화원 신일해피트리 꿈의숲,개별난방,아니오,예,서부안전팀,2022-05-30,, 5 월,달성군 화원읍 명천로 383 (설화리 1150),,553,7.0,사용,등록,대구광역시 달성군 화원읍 명천로 383,35.790847899,128.484740594
2893,201266,아니오,아니오,죽전역 해링턴 플레이스 더 원,효성해링턴 플레이스 감삼1차,개별난방,아니오,예,서부안전팀,2023-02-17,, 2 월,달서구 와룡로31길 16 (감삼동 560-1),,320,2.0,사용,등록,대구광역시 달서구 와룡로31길 16,35.847054943,128.535293649
2894,201267,아니오,아니오,동대구벤처행복주택,동대구 벤쳐 창업지원주택(LH),개별난방,아니오,예,수성안전팀,2021-08-30,, 8 월,동구 동대구로 469 (신천동 103),,100,1.0,사용,등록,대구광역시 동구 동대구로 469,35.872127171,128.624823185
2895,201268,아니오,아니오,봉덕2차화성파크드림,봉덕 2차화성파크드림,개별난방,아니오,예,수성안전팀,2022-10-21,,10 월,남구 대덕로 161 (봉덕동 1657),,499,8.0,사용,등록,대구광역시 남구 대덕로 161,35.841229331,128.602354429
2896,201269,아니오,아니오,청라언덕역서한포레스트,청라언덕역 서한포레스트,개별난방,아니오,예,수성안전팀,2022-08-18,, 8 월,중구 달구벌대로 2021 (동산동 438),,329,3.0,사용,등록,대구광역시 중구 달구벌대로 2021,35.866053363,128.584977369
2897,201270,아니오,아니오,죽전역화성파크드림,죽전역 화성파크드림,개별난방,아니오,예,서부안전팀,2022-09-26,, 9 월,달서구 달구벌대로304길 60 (감삼동 582-5),,212,3.0,사용,등록,대구광역시 달서구 달구벌대로304길 60,35.846820843,128.532119442
2898,201271,아니오,아니오,대구역경남센트로팰리스,대구역경남센트로팰리스,개별난방,아니오,예,수성안전팀,2022-06-21,, 6 월,중구 태평로 47 (태평로3가 177-3),,182,2.0,사용,등록,대구광역시 중구 태평로 47,35.877852563,128.583929109
2899,201272,예,아니오,대학로원룸,,개별난방,아니오,아니오,,,,,경산시 하양읍 하양역길 19-5 (금락리 116-283),,18,1.0,사용,미등록,경상북도 경산시 하양읍 하양역길 19-5,35.910461183,128.816062914
2900,201273,예,아니오,대학로원룸,,개별난방,아니오,아니오,,,,,경산시 하양읍 하양역길 15-1 (금락리 116-284),,15,1.0,사용,미등록,경상북도 경산시 하양읍 하양역길 15-1,35.910439721,128.81632926
2901,201274,예,아니오,대학로원룸,,개별난방,아니오,아니오,,,,,경산시 하양읍 하양역길 19-7 (금락리 116-285),,18,1.0,사용,미등록,경상북도 경산시 하양읍 하양역길 19-7,35.910354252,128.816216897
2902,201275,아니오,아니오,월성삼정그린코아카운티,월배 삼정그린코아 카운티,개별난방,아니오,예,서부안전팀,2022-03-15,, 3 월,달서구 월암로 8 (월성동 1891),,202,3.0,사용,등록,대구광역시 달서구 월암로 8,35.820440437,128.521418488
2903,201276,아니오,아니오,빌리브클라쎄,신세계 빌리브클라쎄,개별난방,아니오,예,서부안전팀,2023-05-10,, 5 월,달서구 와룡로 41 (본동 747),,317,2.0,사용,등록,대구광역시 달서구 와룡로 41,35.836093176,128.536352056
2904,201277,아니오,아니오,동대구역센트럴시티자이,신천동 센트럴자이,개별난방,아니오,예,경산안전팀,2022-06-17,, 6 월,동구 송라로10길 33 (신천동 193-1),,553,8.0,사용,등록,대구광역시 동구 송라로10길 33,35.873496308,128.62371983
2905,201278,아니오,아니오,덕경인터빌(관리사무소),고령 덕경인터빌아파트,개별난방,아니오,예,서부안전팀,2021-09-16,, 9 월,고령군 대가야읍 덕경길 9-21 (지산리 906-47),,298,3.0,사용,등록,경상북도 고령군 대가야읍 덕경길 9-21,35.712631787,128.257958253
2906,201280,아니오,아니오,시지코오롱하늘채스카이뷰,시지 코오롱 하늘채 스카이뷰,개별난방,아니오,예,경산안전팀,2021-12-10,,12 월,수성구 고산로 101 (신매동 566-3),,686,4.0,사용,등록,대구광역시 수성구 고산로 101,35.838915463,128.703944498
2907,201281,아니오,아니오,수성데시앙리버뷰,수성데시앙리버뷰,개별난방,아니오,예,수성안전팀,2021-11-23,,11 월,수성구 희망로20길 10 (중동 532-324),,278,6.0,사용,등록,대구광역시 수성구 희망로20길 10,35.846902211,128.607989783
2908,201282,아니오,아니오,서대구KTX영무예다음,서대구 KTX 3-1블럭 영무예다음,개별난방,아니오,예,북부안전팀,2022-12-15,,12 월,서구 당산로 446 (평리동 576-8),,"1,135",10.0,사용,등록,대구광역시 서구 당산로 446,35.87467142,128.547197104
2909,201283,아니오,아니오,힐스테이트죽전역더퍼스트,대구힐스테이트감삼아파트(더퍼스트),개별난방,아니오,예,서부안전팀,2022-09-08,, 9 월,달서구 와룡로31길 26 (감삼동 556),,568,4.0,사용,등록,대구광역시 달서구 와룡로31길 26,35.846836999,128.533889735
2910,201284,아니오,아니오,대구도남A-1BL아파트,대구도남A-1BL. LH(엘에이치1단지),개별난방,아니오,예,북부안전팀,2022-06-29,, 6 월,북구 도남길 96 (국우동 70),,820,3.0,사용,등록,대구광역시 북구 도남길 96,35.956823985,128.584095145
2911,201286,아니오,아니오,경산하양LH천년나무4단지아파트,경산하양A-4BL(천년나무4단지),개별난방,아니오,예,경산안전팀,2021-11-17,,11 월,경산시 하양읍 서사도리4로 22 (양지리 266),,723,4.0,사용,등록,경상북도 경산시 하양읍 서사도리4로 22,35.920378607,128.809553429
2912,201287,아니오,아니오,아이올리오피스텔,멘토르오피스텔(아이올리),개별난방,아니오,예,수성안전팀,2022-04-29,, 4 월,수성구 달구벌대로652길 16 (신매동 149-4),,21,1.0,사용,제외,대구광역시 수성구 달구벌대로652길 16,35.836618718,128.711281922
2913,201288,아니오,아니오,힐스테이트다사역,다사역현대힐스테이트,개별난방,아니오,예,서부안전팀,2022-04-08,, 4 월,달성군 다사읍 매곡로12길 22 (매곡리 637-6),,736,7.0,사용,등록,대구광역시 달성군 다사읍 매곡로12길 22,35.863993776,128.456464339
2914,201289,아니오,아니오,동성로하우스디어반오피스텔,동성로하우스디어반오피스텔,개별난방,아니오,예,수성안전팀,2021-10-01,,10 월,중구 국채보상로 570 (남일동 29-3),,502,1.0,사용,등록,대구광역시 중구 국채보상로 570,35.870610044,128.593267033
2915,201290,아니오,아니오,덕경인터빌(LH공사),,개별난방,아니오,아니오,,,,,고령군 대가야읍 덕경길 9-21 (지산리 906-47),,51,1.0,사용,등록,경상북도 고령군 대가야읍 덕경길 9-21,35.712631787,128.257958253
2916,201291,아니오,아니오,장원젠트룸,장원젠트룸,개별난방,아니오,예,경산안전팀,2021-10-22,,10 월,동구 신암남로24길 53 (신암동 353-7),,28,1.0,사용,등록,대구광역시 동구 신암남로24길 53,35.88157246,128.632005288
2917,201292,아니오,아니오,힐스테이트황금엘포레,힐스테이트 황금센트럴아파트,개별난방,아니오,예,수성안전팀,2021-11-17,,11 월,수성구 청솔로 16 (황금동 986),,750,9.0,사용,등록,대구광역시 수성구 청솔로 16,35.848273118,128.620744253
2918,201294,아니오,아니오,대구안심2차시티프라디움,안심뉴타운 시티프라디움(2차),개별난방,아니오,예,경산안전팀,2022-05-23,, 5 월,동구 안심뉴타운7로 31 (율암동 1295),,431,6.0,사용,등록,대구광역시 동구 안심뉴타운7로 31,35.875377117,128.707790191
2919,201295,아니오,아니오,만촌역서한포레스트,만촌동 서한포레스트,개별난방,아니오,예,수성안전팀,2022-09-16,, 9 월,수성구 달구벌대로 2606 (만촌동 1040-14),,258,3.0,사용,등록,대구광역시 수성구 달구벌대로 2606,35.857704635,128.647014952
2920,201296,아니오,아니오,진천주상복합아파트,진천 주상복합 아파트,개별난방,아니오,예,서부안전팀,2022-02-17,, 2 월,달서구 월배로14길 50 (진천동 698-3),,66,1.0,사용,등록,대구광역시 달서구 월배로14길 50,35.811187329,128.521464587
2921,201297,아니오,아니오,루지움더스튜디오,송현동 복합시설(루지움더스튜디오),개별난방,아니오,예,서부안전팀,2022-05-30,, 5 월,달서구 월배로 477 (송현동 1033-4),,21,1.0,사용,등록,대구광역시 달서구 월배로 477,35.835845682,128.555883894
2922,201298,아니오,아니오,서대구KTX영무예다음,서대구KTX3-2블럭 영무예다음,개별난방,아니오,예,북부안전팀,2023-01-19,, 1 월,서구 당산로 446 (평리동 576-8),,283,3.0,사용,등록,대구광역시 서구 당산로 446,35.87467142,128.547197104
2923,201299,아니오,아니오,대구용산자이,대구용산자이,개별난방,아니오,예,서부안전팀,2023-12-13,,12 월,달서구 달구벌대로 1515 (용산동 208-5),,429,4.0,사용,등록,대구광역시 달서구 달구벌대로 1515,35.850399275,128.532687953
2924,201300,아니오,아니오,더트루엘수성,일성트루엘레전드(더트루엘수성),개별난방,아니오,예,수성안전팀,2022-10-21,,10 월,수성구 지범로52길 5-6 (범물동 859-1),,158,2.0,사용,등록,대구광역시 수성구 지범로52길 5-6,35.815249703,128.646138847
2925,201301,아니오,아니오,만촌효성해링턴플레이스,만촌 효성해링턴플레이스,개별난방,아니오,예,수성안전팀,2022-10-26,,10 월,수성구 청호로 490 (만촌동 1040-1),,287,2.0,사용,등록,대구광역시 수성구 청호로 490,35.858162016,128.645867435
2926,201302,아니오,아니오,경산하양금호어울림,경산하양 A6BL 금호(금호어울림),개별난방,아니오,예,경산안전팀,2022-11-26,,11 월,경산시 하양읍 서사도리로 31 (서사리 206-7),,626,5.0,사용,등록,경상북도 경산시 하양읍 서사도리로 31,35.918074964,128.803948779
2927,201303,아니오,아니오,동대구역아펠리체오피스텔,동대구역 아펠리체 오피스텔,개별난방,아니오,예,수성안전팀,2022-02-03,, 2 월,동구 동부로22길 9 (신천동 327-3),,308,1.0,사용,등록,대구광역시 동구 동부로22길 9,35.876148809,128.627723744
2928,201304,아니오,아니오,시지라온프라이빗,시지 라온프라이빗,개별난방,아니오,예,수성안전팀,2022-09-29,, 9 월,수성구 달구벌대로656길 32 (신매동 69),,207,5.0,사용,등록,대구광역시 수성구 달구벌대로656길 32,35.834645407,128.713530119
2929,201305,아니오,아니오,중동뷰웰리버파크,중동 수성뷰웰 리버파크,개별난방,아니오,예,수성안전팀,2022-11-07,,11 월,수성구 수성로41길 41 (중동 485-1),,266,4.0,사용,등록,대구광역시 수성구 수성로41길 41,35.8438748,128.609691325
2930,201306,아니오,아니오,대명헤리티지,대명 헤리티지아파트,개별난방,아니오,예,수성안전팀,2022-03-23,, 3 월,남구 대명역2길 104 (대명동 1128),,37,1.0,사용,등록,대구광역시 남구 대명역2길 104,35.837320454,128.559042053
2931,201307,아니오,아니오,하양지구우미린에코포레,경산하양지구 A-5블럭 우미린(에코포레),개별난방,아니오,예,경산안전팀,2022-08-12,, 8 월,경산시 하양읍 서사도리로 71 (서사리 286),,787,5.0,사용,등록,경상북도 경산시 하양읍 서사도리로 71,35.918738748,128.806911554
2932,201308,아니오,아니오,두류센트레빌더시티,두류센트레빌더시티아파트,개별난방,아니오,예,서부안전팀,2022-11-09,,11 월,달서구 당산로36길 11 (두류동 2346),,333,5.0,사용,등록,대구광역시 달서구 당산로36길 11,35.85307723,128.550281451
2933,201309,아니오,아니오,월배역우인그레이스,진천동 우인그레이스,개별난방,아니오,예,서부안전팀,2022-07-12,, 7 월,달서구 진천로18길 90 (진천동 66-1),,52,1.0,사용,등록,대구광역시 달서구 진천로18길 90,35.817936944,128.527721783
2934,201310,아니오,아니오,대구수성범어W,대구 수성 범어 W 아파트,개별난방,아니오,예,수성안전팀,2023-10-17,,10 월,수성구 달구벌대로 2436 (범어동 189-2),,"1,868",5.0,사용,등록,대구광역시 수성구 달구벌대로 2436,35.857687833,128.626820885
2935,201312,아니오,아니오,두류파크KCC스위첸,대구 두류파크 KCC 스위첸,개별난방,아니오,예,서부안전팀,2022-09-19,, 9 월,달서구 파도고개로 70 (두류동 803-44),,785,9.0,사용,등록,대구광역시 달서구 파도고개로 70,35.853986864,128.571381084
2936,201313,아니오,아니오,대구테크노폴리스예미지더센트럴,대구테크노폴리스 예미지 더센트럴,개별난방,아니오,예,서부안전팀,2023-08-29,, 8 월,달성군 유가읍 테크노북로 260 (봉리 660),,894,9.0,사용,등록,대구광역시 달성군 유가읍 테크노북로 260,35.691159853,128.462394426
2937,201315,아니오,아니오,경산하양LH천년나무3단지아파트,,중앙난방(가스),아니오,아니오,,,,,경산시 하양읍 서사도리4로 12 (양지리 265),,,,사용,제외,경상북도 경산시 하양읍 서사도리4로 12,35.919657017,128.809135029
2938,201317,아니오,아니오,동대구해모로스퀘어웨스트,동대구해모로스퀘어웨스트,개별난방,아니오,예,경산안전팀,2023-03-02,, 3 월,동구 동북로 340 (신암동 680-27),,"1,122",20.0,사용,등록,대구광역시 동구 동북로 340,35.88923825,128.627376179
2939,201318,아니오,아니오,동대구역더샵센터시티,포스코 동대구역(더샵센터시티),개별난방,아니오,예,경산안전팀,2022-04-13,, 4 월,동구 동부로19길 18 (신천동 1514),,495,6.0,사용,등록,대구광역시 동구 동부로19길 18,35.876829344,128.62391148
2940,201319,아니오,아니오,시지삼정그린코아포레스트,시지삼정그린코아포레스트,개별난방,아니오,예,경산안전팀,2023-03-31,, 3 월,수성구 욱수천로2길 22 (욱수동 25-2),,667,7.0,사용,등록,대구광역시 수성구 욱수천로2길 22,35.831585958,128.711668978
2941,201320,아니오,아니오,월배라온프라이빗디엘,진천라온프라이빗디엘,개별난방,아니오,예,서부안전팀,2024-08-06,, 8 월,달서구 월배로 159 (진천동 42-3),,669,4.0,사용,등록,대구광역시 달서구 월배로 159,35.817299919,128.529804802
2942,201321,아니오,아니오,죽전역태왕아너스,죽전역 태왕아너스,개별난방,아니오,예,서부안전팀,2023-11-29,,11 월,달서구 와룡로 111 (본리동 1-3),,306,3.0,사용,등록,대구광역시 달서구 와룡로 111,35.842653789,128.536634643
2943,201322,아니오,아니오,대명역센트럴엘리프,대명역골안주택(센트럴엘리프),개별난방,아니오,예,수성안전팀,2022-06-22,, 6 월,남구 대명로14길 60 (대명동 3072),,"1,051",12.0,사용,등록,대구광역시 남구 대명로14길 60,35.835275259,128.563114323
2944,201323,아니오,아니오,서대구역반도유보라센텀,서대구 반도유보라 센텀,개별난방,아니오,예,북부안전팀,2023-07-06,, 7 월,서구 문화로 230 (평리동 1083-2),,"1,678",11.0,사용,등록,대구광역시 서구 문화로 230,35.87509396,128.556471963
2945,201324,아니오,아니오,설화명곡역우방아이유쉘,설화명곡역 우방아이유쉘,개별난방,아니오,예,서부안전팀,2023-02-24,, 2 월,달성군 화원읍 비슬로 2417 (설화리 778-1),,320,5.0,사용,등록,대구광역시 달성군 화원읍 비슬로 2417,35.796686085,128.484296861
2946,201325,아니오,아니오,다사역금호어울림센트럴,대구 다사역 어울림 아파트(센트럴),개별난방,아니오,예,서부안전팀,2023-01-19,, 1 월,달성군 다사읍 다사로 71 (매곡리 1582),,945,8.0,사용,등록,대구광역시 달성군 다사읍 다사로 71,35.865521713,128.458190558
2947,201326,아니오,아니오,동대구해모로스퀘어이스트,동대구해모로스퀘어이스트,개별난방,아니오,예,경산안전팀,2023-01-21,, 1 월,동구 동북로75길 13 (신암동 81-1),,935,15.0,사용,등록,대구광역시 동구 동북로75길 13,35.889716415,128.628530453
2948,201327,아니오,아니오,달성파크푸르지오,달성파크 푸르지오 아파트,개별난방,아니오,예,수성안전팀,2023-05-10,, 5 월,중구 달성로 123 (달성동 12-11),,"1,501",18.0,사용,등록,대구광역시 중구 달성로 123,35.87755091,128.58030646
