No,공동주택,빌링전용,공급전용,공동주택명,공동주택검사명,난방방식,공동주택계약,정기검사,지사,완성검사일자,기밀시험시행년도,정기검사기준월,주소,연락처,세대수,동수,사용여부,전용면적등록구분,도로명주소,위도,경도
2443,200776,아니오,아니오,송은오피스텔,다사읍송은오피스텔,개별난방,아니오,예,서부안전팀,2013-05-31,, 5 월,달성군 다사읍 왕선로 59 (매곡리 315),,106,1,사용,등록,대구광역시 달성군 다사읍 왕선로 59,35.86507473,128.4638106
2444,200777,아니오,아니오,진천역AK그랑폴리스,AK그랑폴리스주상복합,개별난방,아니오,예,서부안전팀,2013-02-25,, 2 월,달서구 월배로 51 (유천동 595),,212,2,사용,등록,대구광역시 달서구 월배로 51,35.81360397,128.5196808
2445,200782,아니오,아니오,미소시티,본동미소시티(본동아파트2호),개별난방,아니오,예,서부안전팀,2013-06-27,, 6 월,달서구 와룡로9길 37 (본동 741),,39,1,사용,등록,대구광역시 달서구 와룡로9길 37,35.83657273,128.5346667
2446,200783,아니오,아니오,행복시티,본동행복시티(본동아파트1호),개별난방,아니오,예,서부안전팀,2013-06-27,, 6 월,달서구 와룡로9길 41 (본동 741-1),,40,1,사용,등록,대구광역시 달서구 와룡로9길 41,35.83653249,128.5344779
2447,200784,아니오,아니오,이시아폴리스더샵3차,봉무이시아폴리스더샵3차,개별난방,아니오,예,북부안전팀,2013-11-04,,11 월,동구 팔공로51길 10 (봉무동 1530),,"1,686",21,사용,등록,대구광역시 동구 팔공로51길 10,35.92354034,128.6359577
2448,200785,아니오,아니오,자인시장,자인시장,개별난방,아니오,예,경산안전팀,2013-05-13,, 5 월,경산시 자인면 자인로 206-4 (서부리 254),,10,1,사용,등록,경상북도 경산시 자인면 자인로 206-4,35.81645811,128.8229766
2449,200786,아니오,아니오,신흥아파트,신흥아파트가동,개별난방,아니오,예,중부안전팀,2014-04-11,, 4 월,서구 달서천로76길 8 (원대동1가 640),,48,1,사용,등록,대구광역시 서구 달서천로76길 8,35.88224728,128.5751421
2450,200788,아니오,아니오,인터불고코아시스,인터불고코아시스,개별난방,아니오,예,중부안전팀,2014-01-15,, 1 월,중구 명륜로 19 (남산동 437-1),,310,1,사용,등록,대구광역시 중구 명륜로 19,35.86474302,128.5889992
2451,200789,아니오,아니오,우방아이유쉘아파트,율하우방아이유쉘,개별난방,아니오,예,경산안전팀,2013-11-20,,11 월,동구 금호강변로3길 22 (율하동 1093),,902,20,사용,등록,대구광역시 동구 금호강변로3길 22,35.86857482,128.688653
2452,200790,예,아니오,녹원맨션,,열병합(Co-gen),아니오,아니오,,,,,수성구 무학로 187 (지산동 761-8),764-8341,96,2,사용,등록,대구광역시 수성구 무학로 187,35.83163488,128.6292425
2453,200791,예,아니오,초원아파트,,개별난방,아니오,아니오,,,,,수성구 달구벌대로530길 57 (만촌동 857-32),,20,1,사용,등록,대구광역시 수성구 달구벌대로530길 57,35.85341547,128.6516209
2454,200792,아니오,예,,방촌강남밸리스B동,개별난방,아니오,아니오,,,,,동구 동촌로 299 (방촌동 857-120),,26,1,사용,,대구광역시 동구 동촌로 299,35.87924237,128.6725055
2455,200793,아니오,아니오,이시아폴리스더샵4차,이시아폴리스더샵4차,개별난방,아니오,예,북부안전팀,2014-05-21,, 5 월,동구 팔공로53길 40 (봉무동 1529),,774,9,사용,등록,대구광역시 동구 팔공로53길 40,35.9255812,128.6352721
2456,200795,예,아니오,가람타운,,개별난방,아니오,아니오,,,,,동구 신암로16길 17 (신천동 551-31),,258,1,사용,등록,대구광역시 동구 신암로16길 17,35.87781288,128.6102141
2457,200796,예,아니오,가람타운,,개별난방,아니오,아니오,,,,,동구 신암로16길 33 (신천동 551-35),,558,4,사용,등록,대구광역시 동구 신암로16길 33,35.87623488,128.6109742
2458,200797,아니오,아니오,극동스타클래스남산,극동스타클래스,개별난방,아니오,예,중부안전팀,2014-04-08,, 4 월,중구 남산로 30 (남산동 3000),,946,10,사용,등록,대구광역시 중구 남산로 30,35.85970694,128.5828966
2459,200798,아니오,아니오,인테라뱅하우스,하양도시형생활주택(인테라뱅하우스),개별난방,아니오,예,경산안전팀,2013-11-26,,11 월,경산시 하양읍 대학로305길 48 (금락리 116-3),,122,1,사용,등록,경상북도 경산시 하양읍 대학로305길 48,35.91136313,128.8169012
2460,200799,아니오,아니오,반월당효성해링턴플레이스,남산더루벤스(효성해링턴플레이스),개별난방,아니오,예,중부안전팀,2014-06-30,, 6 월,중구 중앙대로66길 20 (남산동 3006),,499,5,사용,등록,대구광역시 중구 중앙대로66길 20,35.86149517,128.5946323
2461,200800,예,아니오,중리진달래1차아파트,,개별난방,아니오,아니오,,,,,서구 국채보상로36길 39 (중리동 76-1),,110,2,사용,등록,대구광역시 서구 국채보상로36길 39,35.86612752,128.55158
2462,200801,예,아니오,중리진달래1차아파트,,개별난방,아니오,아니오,,,,,서구 국채보상로36길 49 (중리동 80-1),,85,2,사용,등록,대구광역시 서구 국채보상로36길 49,35.86527659,128.5520829
2463,200802,아니오,아니오,대호시티,대호시티(장기동아파트),개별난방,아니오,예,서부안전팀,2014-01-15,, 1 월,달서구 용산로12길 86 (장기동 548-6),,53,1,사용,등록,대구광역시 달서구 용산로12길 86,35.84235768,128.5353919
2464,200803,아니오,아니오,수성벨루체,수성벨로체,개별난방,아니오,예,경산안전팀,2013-11-29,,11 월,수성구 용학로40길 28 (지산동 1333-10),,87,4,사용,등록,대구광역시 수성구 용학로40길 28,35.81971177,128.6292885
2465,200804,아니오,아니오,펜타힐즈서한이다음,펜타힐즈서한이다음,개별난방,아니오,예,경산안전팀,2014-09-30,, 9 월,경산시 옥산로 217 (중산동 624),,784,5,사용,등록,경상북도 경산시 옥산로 217,35.83345741,128.7178804
2466,200806,아니오,아니오,e편한세상월배,e편한세상월배,개별난방,아니오,예,서부안전팀,2014-09-03,, 9 월,달서구 월성로 132 (월성동 1835),,932,8,사용,등록,대구광역시 달서구 월성로 132,35.82776837,128.5231195
2467,200807,아니오,아니오,대신센트럴자이,대신센트럴자이,개별난방,아니오,예,중부안전팀,2014-10-31,,10 월,중구 달구벌대로 1955 (대신동 2106),,"1,147",13,사용,등록,대구광역시 중구 달구벌대로 1955,35.86387251,128.5777142
2468,200809,아니오,아니오,대구금호엘에이치천년나무1단지,금호천년나무1단지(A1BL),개별난방,아니오,예,북부안전팀,2014-07-31,, 7 월,북구 한강로 55 (사수동 837),,"1,088",8,사용,등록,대구광역시 북구 한강로 55,35.89778736,128.5151894
2469,200810,아니오,아니오,대구혁신에듀포레,대구혁신LH5단지,신서(집단에너지),아니오,예,경산안전팀,2013-10-30,,10 월,동구 과학로 45 (각산동 1061),,350,5,사용,등록,대구광역시 동구 과학로 45,35.88307301,128.7168234
2470,200811,예,아니오,태양골든하이츠,,개별난방,아니오,아니오,,,,,서구 평리로 225 (중리동 119-1),,19,2,사용,등록,대구광역시 서구 평리로 225,35.86238868,128.5480406
2471,200812,아니오,아니오,노마즈하우스,노마즈하우스,개별난방,아니오,예,중부안전팀,2013-12-30,,12 월,중구 공평로 105 (교동 8),,530,1,사용,등록,대구광역시 중구 공평로 105,35.87343452,128.600953
2472,200813,아니오,아니오,대구테크노폴리스서한이다음,테크노폴리스서한이다음,개별난방,아니오,예,서부안전팀,2014-10-24,,10 월,달성군 현풍읍 테크노상업로 33 (중리 486),,637,11,사용,등록,대구광역시 달성군 현풍읍 테크노상업로 33,35.69298738,128.4529903
2473,200814,아니오,아니오,유성푸르나임,동대구유성푸르나임,개별난방,아니오,예,경산안전팀,2014-10-27,,10 월,동구 동부로22길 48 (신천동 292-6),,861,2,사용,등록,대구광역시 동구 동부로22길 48,35.8725008,128.6260827
2474,200815,아니오,아니오,테라스하임,세비앙테라스하임오피스텔,개별난방,아니오,예,중부안전팀,2014-03-31,, 3 월,수성구 동대구로59길 14-14 (범어동 547-34),,31,1,사용,등록,대구광역시 수성구 동대구로59길 14-14,35.85823641,128.6240719
2475,200816,아니오,아니오,대구월배아이파크,월배아이파크,지역난방,아니오,예,서부안전팀,2014-12-10,,12 월,달서구 조암남로 182 (유천동 605),,"1,296",13,사용,등록,대구광역시 달서구 조암남로 182,35.81464616,128.5154195
2476,200817,아니오,아니오,검사광성,,개별난방,아니오,아니오,,,,,동구 둔산로 311-1 (검사동 276-1),,40,1,사용,미등록,대구광역시 동구 둔산로 311-1,35.9037325,128.6664844
2477,200818,아니오,아니오,대구혁신엘에이치천년나무3단지,대구혁신LH천년나무3단지(B-3BL),신서(집단에너지),아니오,예,경산안전팀,2014-08-01,, 8 월,동구 과학로13길 30 (각산동 1043),,448,6,사용,등록,대구광역시 동구 과학로13길 30,35.88645076,128.7183346
2478,200819,아니오,아니오,엠코시티,엠코시티(장기동아파트2),개별난방,아니오,예,서부안전팀,2014-05-30,, 5 월,달서구 용산로12길 88 (장기동 548-15),,42,1,사용,등록,대구광역시 달서구 용산로12길 88,35.8423991,128.5356169
2479,200820,아니오,아니오,서한이다음레이크뷰,서한이다음레이크뷰,개별난방,아니오,예,서부안전팀,2014-11-12,,11 월,달서구 상화로58길 35 (도원동 1464),,633,8,사용,등록,대구광역시 달서구 상화로58길 35,35.80737871,128.5460006
2480,200821,아니오,아니오,동대구서한코보스카운티,,개별난방,아니오,아니오,,,,,동구 동부로22길 2 (신천동 285-1),,,,사용,미등록,대구광역시 동구 동부로22길 2,35.87621773,128.626751
2481,200822,아니오,아니오,대구옥포LH허브시티,옥포LH허브시티(A-1BL),개별난방,아니오,예,서부안전팀,2015-02-13,, 2 월,달성군 옥포읍 비슬로 1941 (강림리 1099),,815,10,사용,등록,대구광역시 달성군 옥포읍 비슬로 1941,35.78228958,128.4355607
2482,200823,아니오,아니오,대구옥포LH천년나무2단지,옥포보금A-2블록아파트(천연나무2),개별난방,아니오,예,서부안전팀,2014-10-31,,10 월,달성군 옥포읍 돌미로 51 (강림리 1105),,"1,366",12,사용,등록,대구광역시 달성군 옥포읍 돌미로 51,35.78049666,128.4393807
2483,200824,아니오,아니오,화산샬레아파트,범어화산샬레(평광),개별난방,아니오,예,경산안전팀,2014-03-26,, 3 월,수성구 청호로 411-3 (범어동 2238),,169,2,사용,등록,대구광역시 수성구 청호로 411-3,35.85392464,128.6378162
2484,200826,아니오,아니오,황금동해피하우스2IN1,황금해피하우스,개별난방,아니오,예,중부안전팀,2014-07-02,, 7 월,수성구 동대구로25길 24-11 (황금동 860),,176,1,사용,등록,대구광역시 수성구 동대구로25길 24-11,35.84139379,128.6222224
2485,200827,아니오,아니오,에스앤시티,SN오피스텔 A동,개별난방,아니오,예,서부안전팀,2014-06-03,, 6 월,달서구 월곡로 294-2 (상인동 70-3),,30,1,사용,등록,대구광역시 달서구 월곡로 294-2,35.81956433,128.5376648
2486,200828,아니오,아니오,에스앤시티,SN오피스텔 B동,개별난방,아니오,예,서부안전팀,2014-05-29,, 5 월,달서구 월곡로 294-1 (상인동 70-2),,30,1,사용,등록,대구광역시 달서구 월곡로 294-1,35.81993688,128.5373622
2487,200829,아니오,아니오,에스앤시티,SN오피스텔C동,개별난방,아니오,예,서부안전팀,2014-06-03,, 6 월,달서구 월곡로 294 (상인동 70-1),,30,1,사용,등록,대구광역시 달서구 월곡로 294,35.82010472,128.5370673
2488,200830,아니오,아니오,강북이진캐스빌,강북 이진캐스빌,개별난방,아니오,예,북부안전팀,2015-03-16,, 3 월,북구 칠곡중앙대로51길 50 (태전동 1181),,475,6,사용,등록,대구광역시 북구 칠곡중앙대로51길 50,35.91733575,128.5444102
2489,200831,아니오,아니오,죽전역한양아이클래스,한양아이클래스,개별난방,아니오,예,서부안전팀,2014-11-25,,11 월,달서구 장기로 228 (감삼동 504-1),,386,1,사용,등록,대구광역시 달서구 장기로 228,35.84406559,128.535451
2490,200832,아니오,아니오,대구세천한라비발디,세천한라비발디아파트,개별난방,아니오,예,서부안전팀,2015-11-23,,11 월,달성군 다사읍 세천로 187 (세천리 1566-1),,"1,204",9,사용,등록,대구광역시 달성군 다사읍 세천로 187,35.87731412,128.4797614
2491,200837,아니오,아니오,신현대아파트,,개별난방,아니오,아니오,,,,,경산시 하양읍 하양로33길 6-7 (동서리 1083),,,,사용,등록,경상북도 경산시 하양읍 하양로33길 6-7,35.9180834,128.8247074
2492,200838,아니오,아니오,브라운스톤강북,금호지구B2블럭주공(브라운스톤 금호),개별난방,아니오,예,북부안전팀,2015-03-09,, 3 월,북구 내곡로 89 (사수동 789),,959,9,사용,등록,대구광역시 북구 내곡로 89,35.90308551,128.5144838
2493,200839,아니오,아니오,강변해맞이타운,강변해맞이타운,개별난방,아니오,예,경산안전팀,2014-11-06,,11 월,동구 동촌로2길 3 (입석동 950-1),,42,1,사용,등록,대구광역시 동구 동촌로2길 3,35.89059427,128.6450888
2494,200840,아니오,아니오,대구혁신도시서한이다음,혁신도시 서한이다음1차,신서(집단에너지),아니오,예,경산안전팀,2015-01-19,, 1 월,동구 이노밸리로29길 56 (각산동 1029),,479,9,사용,등록,대구광역시 동구 이노밸리로29길 56,35.884307,128.7144165
2495,200841,아니오,아니오,하나리움퀸즈파크,테크노폴리스하나리움,개별난방,아니오,예,서부안전팀,2015-01-13,, 1 월,달성군 유가읍 테크노북로 164 (봉리 601),,908,11,사용,등록,대구광역시 달성군 유가읍 테크노북로 164,35.69640703,128.4612846
2496,200843,아니오,아니오,수성롯데캐슬THEFIRST,수성롯데캐슬더퍼스트2단지,개별난방,아니오,예,중부안전팀,2015-08-24,, 8 월,수성구 수성로69길 65 (수성동1가 819),,306,6,사용,등록,대구광역시 수성구 수성로69길 65,35.85498372,128.6100704
2497,200844,아니오,아니오,수성롯데캐슬THEFIRST,수성롯데캐슬더퍼스트1단지,개별난방,아니오,예,중부안전팀,2015-08-24,, 8 월,수성구 수성로69길 70 (수성동1가 818),,479,7,사용,등록,대구광역시 수성구 수성로69길 70,35.85660014,128.6094846
2498,200846,아니오,아니오,루체른아파트,하양금락리아파트(루체른),개별난방,아니오,예,경산안전팀,2014-07-15,, 7 월,경산시 하양읍 아낙고개길8길 3 (금락리 77-2),,19,1,사용,등록,경상북도 경산시 하양읍 아낙고개길8길 3,35.91504565,128.8152582
2499,200849,아니오,아니오,오피스텔햇뜰,조일빌딩(햇뜰오피스텔),개별난방,아니오,예,서부안전팀,2014-06-11,, 6 월,달서구 달구벌대로251안길 6 (이곡동 1220-16),,72,1,사용,등록,대구광역시 달서구 달구벌대로251안길 6,35.85235691,128.5057688
2500,200850,아니오,아니오,오성파크,오성파크빌,개별난방,아니오,예,경산안전팀,2014-11-14,,11 월,동구 동촌로16길 22 (검사동 990-6),,56,1,사용,등록,대구광역시 동구 동촌로16길 22,35.88684675,128.650671
2501,200851,아니오,아니오,범어역풀비체투인원,범어역풀비체투인원,개별난방,아니오,예,중부안전팀,2014-11-21,,11 월,수성구 동대구로59길 14-1 (범어동 790-10),,138,1,사용,등록,대구광역시 수성구 동대구로59길 14-1,35.8576205,128.6236929
2502,200852,아니오,아니오,국채보상공원화성파크드림CITY,화성파크드림 CITY,개별난방,아니오,예,중부안전팀,2015-08-17,, 8 월,중구 국채보상로 655 (동인동2가 51),,928,1,사용,등록,대구광역시 중구 국채보상로 655,35.87010555,128.6022798
2503,200853,아니오,아니오,이시아태왕아너스,이시아폴리스태왕아너스타워,개별난방,아니오,예,북부안전팀,2015-03-16,, 3 월,동구 팔공로 241 (봉무동 1551-2),,550,1,사용,등록,대구광역시 동구 팔공로 241,35.92009014,128.6406305
2504,200854,아니오,아니오,신화오피스,한종희원룸,개별난방,아니오,예,서부안전팀,2014-10-29,,10 월,달서구 와룡로17길 9 (본리동 394-1),,46,1,사용,등록,대구광역시 달서구 와룡로17길 9,35.84027041,128.5361827
2505,200855,아니오,아니오,용산동미르젠도시형생활주택,용산미르젠도시형생활주택,개별난방,아니오,예,서부안전팀,2014-10-31,,10 월,달서구 달구벌대로283길 50 (용산동 996),,54,1,사용,등록,대구광역시 달서구 달구벌대로283길 50,35.85329203,128.5241229
2506,200856,아니오,아니오,블루앤파크,신천U-PARK(블루엔파크),개별난방,아니오,예,중부안전팀,2015-08-28,, 1 월,동구 동대구로83길 14 (신천동 116-9),,47,1,사용,등록,대구광역시 동구 동대구로83길 14,35.86925597,128.6243653
2507,200857,아니오,아니오,에코폴리스동화아이위시,서재1차 동화아이위시(에코폴리스),개별난방,아니오,예,서부안전팀,2015-10-28,,10 월,달성군 다사읍 서재로12길 38 (서재리 1118),,839,6,사용,등록,대구광역시 달성군 다사읍 서재로12길 38,35.86716946,128.4926862
2508,200858,아니오,아니오,이편한세상범어,e-편한세상범어,개별난방,아니오,예,중부안전팀,2015-07-14,, 7 월,수성구 들안로78길 45 (범어동 2240),,842,10,사용,등록,대구광역시 수성구 들안로78길 45,35.86575984,128.6214332
2509,200859,아니오,아니오,한의기술응용센터기숙사동,한의기술응용센터 기숙사동,개별난방,아니오,예,경산안전팀,2015-02-11,, 2 월,동구 첨단로 70 (신서동 1146),,32,1,사용,등록,대구광역시 동구 첨단로 70,35.88188902,128.7323072
2510,200860,아니오,아니오,대구혁신도시서한이다음2차아파트,서한이다음아파트2차,신서(집단에너지),아니오,예,경산안전팀,2015-06-04,, 6 월,동구 이노밸리로29길 34 (각산동 1030),,429,8,사용,등록,대구광역시 동구 이노밸리로29길 34,35.88064671,128.7138751
2511,200862,아니오,아니오,대구테크노원힐데스하임,테크노폴리스힐데스하임아파트,개별난방,아니오,예,서부안전팀,2015-09-16,, 9 월,달성군 유가읍 테크노북로9길 42 (봉리 622),,670,10,사용,등록,대구광역시 달성군 유가읍 테크노북로9길 42,35.69327258,128.4673226
2512,200863,아니오,아니오,경산코아루아파트,경산코아루아파트,개별난방,아니오,예,경산안전팀,2015-07-10,, 7 월,경산시 압량읍 압독3로 36 (신대리 481),,403,5,사용,등록,경상북도 경산시 압량읍 압독3로 36,35.84257275,128.76644
2513,200864,아니오,아니오,힐트리움,솔고개주상복합아파트(힐트리움),개별난방,아니오,예,서부안전팀,2015-03-05,, 3 월,달서구 월배로 367 (송현동 1927-7),,27,1,사용,등록,대구광역시 달서구 월배로 367,35.82780396,128.5485538
2514,200865,아니오,아니오,부띠크시티오피스텔,부띠크시티오피스텔,개별난방,아니오,예,경산안전팀,2014-12-15,,12 월,동구 동부로22길 14 (신천동 286-2),,482,1,사용,등록,대구광역시 동구 동부로22길 14,35.87549937,128.6265342
2515,200866,아니오,아니오,이화오피스텔,,개별난방,아니오,아니오,,,,,달서구 달구벌대로309길 5 (죽전동 269-17),,,,사용,미등록,대구광역시 달서구 달구벌대로309길 5,35.85038806,128.534906
2516,200867,아니오,아니오,진성제뉴어리,진성제뉴어리(동호동진성타운),개별난방,아니오,예,경산안전팀,2015-06-12,, 6 월,동구 경안로 776 (동호동 111-6),,27,1,사용,등록,대구광역시 동구 경안로 776,35.87144856,128.7139822
2517,200868,아니오,아니오,강변아이파크,검사강변아이파크,개별난방,아니오,예,경산안전팀,2014-10-31,,10 월,동구 해동로 230 (검사동 975-7),,42,1,사용,등록,대구광역시 동구 해동로 230,35.88437193,128.6533736
2518,200869,아니오,아니오,성당클래식명가아파트,성당못역클래식명가,개별난방,아니오,예,서부안전팀,2015-05-28,, 5 월,달서구 성당로 19 (성당동 211-6),,42,1,사용,등록,대구광역시 달서구 성당로 19,35.83919028,128.5584088
2519,200870,아니오,예,,파동 다세대,개별난방,아니오,예,중부안전팀,2015-06-24,, 6 월,수성구 파동로30길 46 (파동 118-319),,44,5,사용,,대구광역시 수성구 파동로30길 46,35.8203229,128.6163872
2520,200871,아니오,아니오,우미린더포레스트,테크노풀리스 우미린포레스트,개별난방,아니오,예,서부안전팀,2015-08-31,, 8 월,달성군 유가읍 테크노북로9길 16 (봉리 621),,827,10,사용,등록,대구광역시 달성군 유가읍 테크노북로9길 16,35.69245497,128.4664729
2521,200872,아니오,아니오,이스트뷰파크,동촌아이파크(이스트뷰파크),개별난방,아니오,예,경산안전팀,2015-05-22,, 5 월,동구 동촌로11길 20 (검사동 1000-39),,103,1,사용,등록,대구광역시 동구 동촌로11길 20,35.88900072,128.650629
2522,200873,아니오,아니오,각산역더뉴클래스2차,각산역더뉴클레스2,개별난방,아니오,예,경산안전팀,2015-06-12,, 6 월,동구 반야월로 360 (신서동 518-1),,230,2,사용,등록,대구광역시 동구 반야월로 360,35.87108122,128.728312
2523,200874,아니오,아니오,옥곡태왕아너스고은아파트,경산옥곡태왕아너스고은아파트,개별난방,아니오,예,경산안전팀,2015-10-13,,10 월,경산시 옥실길 56 (옥곡동 85-12),,225,3,사용,등록,경상북도 경산시 옥실길 56,35.81112324,128.7302231
2524,200875,아니오,아니오,대구테크노폴리스호반베르디움,테크노폴리스호반베르디움,개별난방,아니오,예,서부안전팀,2015-12-04,,12 월,달성군 유가읍 테크노대로5길 58 (봉리 605),,770,12,사용,등록,대구광역시 달성군 유가읍 테크노대로5길 58,35.69435121,128.4691784
2525,200876,아니오,아니오,경산신대우미린,경산신대 우미린,개별난방,아니오,예,경산안전팀,2015-10-29,,10 월,경산시 압량읍 압독2로 37 (신대리 482),,445,6,사용,등록,경상북도 경산시 압량읍 압독2로 37,35.841042,128.7672404
2526,200877,아니오,아니오,대봉태왕아너스,대봉동 태왕아너스아파트,개별난방,아니오,예,중부안전팀,2015-10-19,,10 월,중구 동덕로 55 (대봉동 758),,410,6,사용,등록,대구광역시 중구 동덕로 55,35.85979367,128.6034601
2527,200878,아니오,아니오,신천역까사밀라,신천풀비체site1(신천역까사밀라),개별난방,아니오,예,중부안전팀,2015-04-02,, 4 월,동구 동부로 29 (신천동 538-3),,182,1,사용,등록,대구광역시 동구 동부로 29,35.8744162,128.6156431
2528,200879,아니오,아니오,신천역까사밀라,신천풀비체site2(신천역까사밀라),개별난방,아니오,예,중부안전팀,2015-05-22,, 5 월,동구 동부로 33 (신천동 538-15),,184,1,사용,등록,대구광역시 동구 동부로 33,35.87459521,128.6160955
2529,200880,아니오,아니오,대구테크노폴리스진아리채아파트,테크노폴리스진아리채아파트,개별난방,아니오,예,서부안전팀,2016-03-31,, 3 월,달성군 유가읍 테크노대로5길 79 (봉리 603),,730,11,사용,등록,대구광역시 달성군 유가읍 테크노대로5길 79,35.69545082,128.4650177
2530,200881,아니오,아니오,태왕아너스로뎀플러스,태왕아너스로뎀플러스,개별난방,아니오,예,북부안전팀,2016-02-22,, 2 월,북구 옥산로 87 (칠성동2가 89-1),,319,1,사용,등록,대구광역시 북구 옥산로 87,35.88482235,128.5854137
2531,200882,아니오,아니오,부띠끄시티테라스,테라스오피스텔(부띠그시티테라스),개별난방,아니오,예,경산안전팀,2016-01-27,, 1 월,동구 동부로26길 5 (신천동 331-1),,510,1,사용,등록,대구광역시 동구 동부로26길 5,35.8754846,128.6281895
2532,200883,아니오,아니오,대구혁신엘에이치이노힐즈,대구신서B-5BL LH아파트(이노힐즈),신서(집단에너지),아니오,예,경산안전팀,2015-11-16,,11 월,동구 메디밸리로 35 (사복동 838),,487,7,사용,등록,대구광역시 동구 메디밸리로 35,35.87569347,128.7490706
2533,200884,아니오,아니오,율하역엘크루아파트,율하역엘크루아파트,개별난방,아니오,예,경산안전팀,2015-11-06,,11 월,동구 안심로7길 7 (용계동 1060),,329,8,사용,등록,대구광역시 동구 안심로7길 7,35.87270839,128.6901146
2534,200885,아니오,아니오,효성그린밸리,효성그린밸리,개별난방,아니오,예,경산안전팀,2015-05-04,, 5 월,동구 동촌로11길 35 (검사동 756-452),,64,1,사용,등록,대구광역시 동구 동촌로11길 35,35.88872286,128.6522665
2535,200886,아니오,아니오,청솔한아름아파트,이천동주상복합아파트(청솔한아름),개별난방,아니오,예,중부안전팀,2015-06-19,, 6 월,남구 이천로 144 (이천동 407-7),,30,1,사용,등록,대구광역시 남구 이천로 144,35.85395772,128.5987886
2536,200887,아니오,아니오,복현3차서한이다음,복현3차서한이다음,개별난방,아니오,예,북부안전팀,2015-11-16,,11 월,북구 복현로 130 (복현동 701),,392,5,사용,등록,대구광역시 북구 복현로 130,35.90089049,128.6190296
2537,200888,아니오,아니오,월성협성휴포레,월성 협성휴포레 아파트,개별난방,아니오,예,서부안전팀,2016-05-12,, 5 월,달서구 조암로10길 11 (월성동 1863),,996,11,사용,등록,대구광역시 달서구 조암로10길 11,35.82428894,128.5219412
2538,200889,아니오,아니오,효성파크,,개별난방,아니오,아니오,,,,,동구 동촌역사로3길 42 (입석동 893-20),,,,사용,등록,대구광역시 동구 동촌역사로3길 42,35.89076652,128.6495905
2539,200890,아니오,아니오,SG펠리체,SG펠리체(사정),개별난방,아니오,예,경산안전팀,2015-05-28,, 5 월,경산시 중앙로2길 16 (사정동 85-3),,34,4,사용,등록,경상북도 경산시 중앙로2길 16,35.81785703,128.728844
2540,200891,아니오,아니오,대구신서혁신엘에이치천년나무6단지,대구신서A-2BL LH아파트(천년나무6단지),신서(집단에너지),아니오,예,경산안전팀,2015-12-07,,12 월,동구 과학로 23 (각산동 1062),,"1,028",8,사용,등록,대구광역시 동구 과학로 23,35.88115961,128.7161522
2541,200892,아니오,아니오,대구테크노폴리스남해오네뜨1차,테크노폴리스남해오네뜨아파트(1차),개별난방,아니오,예,서부안전팀,2015-08-07,, 8 월,달성군 현풍읍 테크노북로4길 11 (중리 480),,792,10,사용,등록,대구광역시 달성군 현풍읍 테크노북로4길 11,35.69631449,128.4554461
2542,200893,아니오,아니오,대구테크노폴리스남해오네뜨2차,테크노폴리스 남해오네뜨2차,개별난방,아니오,예,서부안전팀,2015-12-11,,12 월,달성군 유가읍 테크노대로5길 57 (봉리 604),,759,11,사용,등록,대구광역시 달성군 유가읍 테크노대로5길 57,35.69486957,128.4650141
2543,200894,아니오,아니오,수성아이위시타워오피스텔,수성I-WISH 타워오피스텔,개별난방,아니오,예,중부안전팀,2015-08-04,, 8 월,수성구 명덕로 410 (수성동2가 175),,84,1,사용,등록,대구광역시 수성구 명덕로 410,35.85415184,128.6150288
2544,200895,아니오,아니오,율하롯데캐슬TOPCLASS,율하롯데캐슬아파트,개별난방,아니오,예,경산안전팀,2015-10-20,,10 월,동구 율하서로 23 (율하동 1216),,447,6,사용,등록,대구광역시 동구 율하서로 23,35.86580604,128.6923565
2545,200896,아니오,아니오,이편한세상경산신대아파트,경산e편한세상아파트,개별난방,아니오,예,경산안전팀,2015-09-25,, 9 월,경산시 압량읍 압독로 38-10 (신대리 709),,358,6,사용,등록,경상북도 경산시 압량읍 압독로 38-10,35.83594812,128.7683445
2546,200897,아니오,아니오,센트럴파크 대현,대현3지구LH아파트(센트럴파크),개별난방,아니오,예,북부안전팀,2016-03-11,, 3 월,북구 대현남로6길 20 (대현동 535),,"1,106",8,사용,등록,대구광역시 북구 대현남로6길 20,35.88042879,128.6085405
2547,200898,아니오,아니오,대구테크노폴리스엘에이치천년나무1단지,테크노폴리스LH아파트(A-1BL천년나무1단지),개별난방,아니오,예,서부안전팀,2015-11-23,,11 월,달성군 현풍읍 테크노북로2길 10 (중리 487),,"1,390",8,사용,등록,대구광역시 달성군 현풍읍 테크노북로2길 10,35.69132889,128.4503684
2548,200899,아니오,아니오,대구테크노폴리스반도유보라아이비파크,테크노폴리스 반도유보라아파트(아이비파크),개별난방,아니오,예,서부안전팀,2015-11-26,,11 월,달성군 유가읍 테크노대로 195 (봉리 627),,845,12,사용,등록,대구광역시 달성군 유가읍 테크노대로 195,35.69031644,128.4679076
2549,200900,아니오,아니오,부림썬빌리지,부림썬빌리지,개별난방,아니오,예,북부안전팀,2016-02-05,, 2 월,서구 서대구로 328 (비산동 1317),,26,1,사용,등록,대구광역시 서구 서대구로 328,35.88673627,128.5583872
