시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,사용승인일,동수,세대수,난방방식,난방연료,난방공급업체,고시지역명,고시지역여부,위도,경도
대구광역시,달성군,논공읍,남리,A71185208,평광4차아파트,아파트,대구광역시 달성군 논공읍 남리 573-2 평광4차아파트,대구광역시 달성군 남리길 7,19911113,8,396,개별난방,도시가스,대성에너지,,False,35.72617087,128.449800583
대구광역시,달성군,논공읍,북리,A71185711,논공성원아파트,아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,대구광역시 달성군 논공로23길 14,19960906,6,1364,개별난방,도시가스,대성에너지,,False,35.731098757,128.445711961
대구광역시,달성군,논공읍,북리,A71185010,논공청구타운,아파트,대구광역시 달성군 논공읍 북리 803 논공청구타운,대구광역시 달성군 논공로7길 73,19920626,6,511,개별난방,도시가스,대성에너지,,False,35.730976583,128.441229432
대구광역시,달성군,논공읍,북리,A71185706,평광12차아파트,아파트,대구광역시 달성군 논공읍 북리 803-3 평광12차아파트,대구광역시 달성군 논공로21길 15,19890627,5,340,개별난방,도시가스,대성에너지,,False,35.730333113,128.444277984
대구광역시,달성군,논공읍,북리,A71185209,평광현대아파트,아파트,대구광역시 달성군 논공읍 북리 824-178 평광현대아파트,대구광역시 달성군 용호로 6,19901116,8,424,개별난방,도시가스,대성에너지,,False,35.727303652,128.446084215
대구광역시,달성군,다사읍,서재리,A10023819,메가시티태왕아너스,아파트,대구광역시 달성군 다사읍 서재리 1134 메가시티태왕아너스,대구광역시 달성군 궁산2길 12,20220304,6,857,개별난방,도시가스,대성에너지,,False,35.872686235,128.486838407
대구광역시,달성군,다사읍,서재리,A71181313,서재2차보성아파트,아파트,대구광역시 달성군 다사읍 서재리 61 서재2차보성아파트,대구광역시 달성군 서재로30길 7,19990126,6,634,지역난방,도시가스,한국지역난방공사,,False,35.876599327,128.498391137
대구광역시,달성군,다사읍,서재리,A71181318,서재보성타운,아파트,대구광역시 달성군 다사읍 서재리 145 서재보성타운,대구광역시 달성군 서재로30길 17,19970419,8,740,지역난방,도시가스,한국지역난방공사,,False,35.876540392,128.498929952
대구광역시,달성군,다사읍,서재리,A71181308,서재우방타운,아파트,대구광역시 달성군 다사읍 서재리 146-7 서재우방타운,대구광역시 달성군 서재로28길 39,20020907,3,520,지역난방,도시가스,한국지역난방공사,,False,35.874246437,128.501243229
대구광역시,달성군,다사읍,서재리,A71175129,서재휴먼시아,아파트,대구광역시 달성군 다사읍 서재리 486 서재휴먼시아,대구광역시 달성군 서재로14길 2,20100713,8,757,개별난방,도시가스,대성에너지,,False,35.868945621,128.497656546
대구광역시,달성군,다사읍,서재리,A71181309,신성서화성파크드림,아파트,대구광역시 달성군 다사읍 서재리 100 신성서화성파크드림,대구광역시 달성군 서재로27길 42,20071214,6,534,개별난방,도시가스,대성에너지,,False,35.875317679,128.496065137
대구광역시,달성군,다사읍,서재리,A10027728,에코폴리스 동화아이위시,아파트,대구광역시 달성군 다사읍 서재리 1002 에코폴리스 동화아이위시,대구광역시 달성군 서재로12길 38,20151221,6,839,개별난방,도시가스,대성에너지,,False,35.867623544,128.492980967
대구광역시,달성군,다사읍,서재리,A10027222,에코폴리스 동화아이위시2차,아파트,대구광역시 달성군 다사읍 서재리 1003 에코폴리스 동화아이위시2차,대구광역시 달성군 서재로7길 23,20161028,8,933,개별난방,도시가스,대성에너지,,False,35.86809118,128.490662778
대구광역시,달성군,다사읍,서재리,A10026906,에코폴리스동화아이위시3차,아파트,대구광역시 달성군 다사읍 서재리 1131 에코폴리스동화아이위시3차,대구광역시 달성군 서재로7길 25,20170726,15,1553,개별난방,도시가스,대성에너지,,False,35.868657894,128.489018607
대구광역시,달성군,다사읍,서재리,A71181005,와룡건영캐스빌,아파트,대구광역시 달성군 다사읍 서재리 1068-5 와룡건영캐스빌,대구광역시 달성군 서재로12길 41-16,20050923,9,415,개별난방,도시가스,대성에너지,,False,35.866597217,128.492954328
대구광역시,달성군,다사읍,서재리,A71181314,진흥더블파크,아파트,대구광역시 달성군 다사읍 서재리 321-1 진흥더블파크,대구광역시 달성군 서재로24길 29,20071226,5,664,개별난방,도시가스,대성에너지,,False,35.873707988,128.500454373
대구광역시,달성군,다사읍,서재리,A71181022,화진금봉타운,아파트,대구광역시 달성군 다사읍 서재리 169 화진금봉타운,대구광역시 달성군 서재로 120,19961213,9,810,지역난방,도시가스,한국지역난방공사,,False,35.874344919,128.49792582
대구광역시,달성군,다사읍,세천리,A10027491,북죽곡엠코타운더솔레뉴,아파트,대구광역시 달성군 다사읍 세천리 1588 북죽곡엠코타운더솔레뉴,대구광역시 달성군 세천로 160,20160629,10,1096,개별난방,도시가스,대성에너지,,False,35.874417101,128.480233881
대구광역시,달성군,다사읍,세천리,A10027086,세천삼정그린코아더베스트1단지아파트,아파트,대구광역시 달성군 다사읍 세천리 1566-3 세천삼정그린코아더베스트1단지아파트,대구광역시 달성군 세천북로 10,20170227,5,316,지역난방,도시가스,CES,,False,35.875824234,128.479822344
대구광역시,달성군,다사읍,세천리,A10027087,세천삼정그린코아더베스트2단지,아파트,대구광역시 달성군 다사읍 세천리 1566-2 세천삼정그린코아더베스트2단지,대구광역시 달성군 세천북로 20,20170227,3,254,지역난방,도시가스,CES,,False,35.876409849,128.479335788
대구광역시,달성군,다사읍,세천리,A10027669,세천한라비발디,아파트,대구광역시 달성군 다사읍 세천리 1566-1 세천한라비발디,대구광역시 달성군 세천로 180,20160128,9,1204,개별난방,도시가스,대성에너지,,False,35.871284607,128.481463741
대구광역시,달성군,다사읍,세천리,A10026875,제일풍경채프라임,아파트,"대구광역시 달성군 다사읍 세천리 1703-1,대구광역시 달성군 다사읍 매곡리 1703-1 제일풍경채프라임",대구광역시 달성군 세천남로 35,20170726,15,1457,지역난방,도시가스,CES,,False,35.870246042,128.478557841
대구광역시,달성군,다사읍,세천리,A10027051,현대썬앤빌 대구,아파트,대구광역시 달성군 다사읍 세천리 1587 현대썬앤빌 대구,대구광역시 달성군 세천로 182-10,20170222,3,283,지역난방,도시가스,CES,,False,35.873477192,128.480046274
대구광역시,달성군,다사읍,죽곡리,A71181523,강창태성그린시티,아파트,대구광역시 달성군 다사읍 죽곡리 152 강창태성그린시티,대구광역시 달성군 죽곡2길 6,19960923,4,932,개별난방,도시가스,대성에너지,,False,35.857306159,128.460638129
대구광역시,달성군,다사읍,죽곡리,A71181524,강창하이츠,아파트,대구광역시 달성군 다사읍 죽곡리 129-1 강창하이츠,대구광역시 달성군 달구벌대로 812,19991017,6,998,개별난방,도시가스,대성에너지,,False,35.860353192,128.461509663
대구광역시,달성군,다사읍,죽곡리,A71181501,강창훼밀리타운,아파트,대구광역시 달성군 다사읍 죽곡리 56-1 강창훼밀리타운,대구광역시 달성군 달구벌대로 842-7,19960327,4,257,개별난방,도시가스,대성에너지,,False,35.859732655,128.461744574
대구광역시,달성군,다사읍,죽곡리,A10026731,대실역 태왕아너스,아파트,대구광역시 달성군 다사읍 죽곡리 814 대실역 태왕아너스,대구광역시 달성군 대실역남로 11,20170927,7,742,지역난방,도시가스,CES,,False,35.856305621,128.465383844
대구광역시,달성군,다사읍,죽곡리,A71175126,대실역e-편한세상,아파트,대구광역시 달성군 다사읍 죽곡리 373 대실역e-편한세상,대구광역시 달성군 죽곡1길 42,20080324,5,698,지역난방,도시가스,CES,,False,35.855109075,128.461923845
대구광역시,달성군,다사읍,죽곡리,A71175132,대실역리슈빌3단지,아파트,대구광역시 달성군 다사읍 죽곡리 818 대실역리슈빌3단지,대구광역시 달성군 대실역남로 33,20120217,8,597,지역난방,도시가스,CES,,False,35.854846707,128.46691655
대구광역시,달성군,다사읍,죽곡리,A71175130,대실역리슈빌4단지,아파트,대구광역시 달성군 다사읍 죽곡리 815 대실역리슈빌4단지,대구광역시 달성군 대실역남로 35,20111026,4,304,지역난방,도시가스,CES,,False,35.85430664,128.464890415
대구광역시,달성군,다사읍,죽곡리,A71175133,죽곡푸르지오2단지,아파트,대구광역시 달성군 다사읍 죽곡리 822 죽곡푸르지오2단지,대구광역시 달성군 대실역남로 93,20120222,7,544,지역난방,도시가스,CES,,False,35.851286733,128.464971642
대구광역시,달성군,다사읍,죽곡리,A10027482,죽곡한신휴플러스,아파트,대구광역시 달성군 다사읍 죽곡리 870 죽곡한신휴플러스,대구광역시 달성군 대실역남로 2,20160627,7,933,지역난방,도시가스,CES,,False,35.857143198,128.465022103
대구광역시,달성군,다사읍,죽곡리,A10025809,협성휴포레죽곡,아파트,"대구광역시 달성군 다사읍 죽곡리 129-13,대구광역시 달성군 다사읍 죽곡리 876 협성휴포레죽곡",대구광역시 달성군 달구벌대로174길 50,20181226,10,783,개별난방,도시가스,대성에너지,,False,35.859495481,128.459140191
대구광역시,달성군,다사읍,매곡리,A71181216,강창1차삼산타운,아파트,대구광역시 달성군 다사읍 매곡리 719-2 강창1차삼산타운,대구광역시 달성군 달구벌대로 790,19950830,3,721,개별난방,도시가스,대성에너지,,False,35.861261601,128.458904025
대구광역시,달성군,다사읍,매곡리,A10022410,강창그린빌,,대구광역시 달성군 다사읍 매곡리 716-3 강창그린빌,대구광역시 달성군 다사읍 달구벌대로 786,20000211,1,117,개별난방,도시가스,대성에너지,,False,35.861899394,128.457389242
대구광역시,달성군,다사읍,매곡리,A71181204,강창동서타운,아파트,대구광역시 달성군 다사읍 매곡리 302 강창동서타운,대구광역시 달성군 왕선로 49,19931023,2,296,지역난방,도시가스,CES,,False,35.863914389,128.463237521
대구광역시,달성군,다사읍,매곡리,A71181207,강창우방타운,아파트,대구광역시 달성군 다사읍 매곡리 719-1 강창우방타운,대구광역시 달성군 달구벌대로 770,19970906,4,493,개별난방,도시가스,대성에너지,,False,35.86138765,128.456309394
대구광역시,달성군,다사읍,매곡리,A71181221,다사e편한세상,아파트,대구광역시 달성군 다사읍 매곡리 473 다사e편한세상,대구광역시 달성군 다사역로 60,20081231,4,785,개별난방,도시가스,대성에너지,,False,35.86826479,128.457357611
대구광역시,달성군,다사읍,매곡리,A10023297,다사역금호어울림센트럴,주상복합,대구광역시 달성군 다사읍 매곡리 521-2 다사역금호어울림센트럴,대구광역시 달성군 다사로 71,20230330,7,869,개별난방,도시가스,대성에너지,,False,35.865521713,128.458190558
대구광역시,달성군,다사읍,매곡리,A10024160,다사역삼정그린코아더베스트,아파트,대구광역시 달성군 다사읍 매곡리 1575 다사역삼정그린코아더베스트,대구광역시 달성군 매곡로14길 8,20210830,5,464,개별난방,도시가스,대성에너지,,False,35.865611543,128.453852086
대구광역시,달성군,다사읍,매곡리,A71175127,다사주공,아파트,"대구광역시 달성군 다사읍 매곡리 509,대구광역시 달성군 다사읍 매곡리 510 다사주공",대구광역시 달성군 매곡로14길 11,20060829,10,801,개별난방,도시가스,대성에너지,,False,35.867023385,128.455583827
대구광역시,달성군,다사읍,매곡리,A71181215,다사한일유앤아이,아파트,대구광역시 달성군 다사읍 매곡리 622 다사한일유앤아이,대구광역시 달성군 매곡로4길 9,20090116,6,678,개별난방,도시가스,대성에너지,,False,35.863554672,128.454365504
대구광역시,달성군,다사읍,매곡리,A71181225,대실역 청아람2단지,아파트,대구광역시 달성군 다사읍 매곡리 1538 대실역 청아람2단지,대구광역시 달성군 대실역북로 26,20080930,12,1316,지역난방,도시가스,CES,죽곡지구,True,35.858137276,128.467328146
대구광역시,달성군,다사읍,매곡리,A71181210,대실역동화아이위시,아파트,대구광역시 달성군 다사읍 매곡리 1540 대실역동화아이위시,대구광역시 달성군 대실역북로 55,20080918,6,583,지역난방,도시가스,CES,죽곡지구,True,35.861843681,128.466322865
대구광역시,달성군,다사읍,매곡리,A71181220,대실역청아람1단지,아파트,대구광역시 달성군 다사읍 매곡리 1537 대실역청아람1단지,대구광역시 달성군 대실역북로 38,20080930,7,769,지역난방,도시가스,CES,죽곡지구,True,35.860468024,128.468041489
대구광역시,달성군,다사읍,매곡리,A10025829,죽곡삼정그린코아더베스트,아파트,"대구광역시 달성군 다사읍 매곡리 1568,대구광역시 달성군 다사읍 매곡리 244 죽곡삼정그린코아더베스트",대구광역시 달성군 다사로 50,20181226,7,929,지역난방,도시가스,CES,,False,35.864351524,128.460356018
대구광역시,달성군,다사읍,매곡리,A71175131,죽곡푸르지오1단지,아파트,대구광역시 달성군 다사읍 매곡리 1552 죽곡푸르지오1단지,대구광역시 달성군 대실역북로 16,20110922,3,214,지역난방,도시가스,CES,죽곡지구,True,35.856813327,128.467904126
대구광역시,달성군,다사읍,매곡리,A71181212,죽곡하우젠트아너스빌,아파트,대구광역시 달성군 다사읍 매곡리 1543 죽곡하우젠트아너스빌,대구광역시 달성군 왕선로 26,20080102,6,605,지역난방,도시가스,CES,죽곡지구,True,35.862009486,128.465253468
대구광역시,달성군,다사읍,매곡리,A71181211,죽곡휴먼시아1단지,아파트,대구광역시 달성군 다사읍 매곡리 1539 죽곡휴먼시아1단지,대구광역시 달성군 대실역북로1길 6,20080617,7,594,지역난방,도시가스,CES,죽곡지구,True,35.858727927,128.466803862
대구광역시,달성군,다사읍,매곡리,A71175103,태왕드림하이츠,아파트,대구광역시 달성군 다사읍 매곡리 719-26 태왕드림하이츠,대구광역시 달성군 달구벌대로 802,20001110,4,282,개별난방,도시가스,대성에너지,,False,35.862160297,128.459289763
대구광역시,달성군,다사읍,매곡리,A71181006,한서꼼빠니아,아파트,대구광역시 달성군 다사읍 매곡리 719-3 한서꼼빠니아,대구광역시 달성군 달구벌대로 802-1,19961115,3,448,개별난방,도시가스,대성에너지,,False,35.86022338,128.459172286
대구광역시,달성군,다사읍,매곡리,A10023784,힐스테이트 다사역,아파트,대구광역시 달성군 다사읍 매곡리 637-6 힐스테이트 다사역,대구광역시 달성군 매곡로12길 22,20220530,6,674,개별난방,도시가스,대성에너지,,False,35.863993776,128.456464339
대구광역시,달성군,유가읍,봉리,A10026758,대구테크노폴리스4단지,아파트,대구광역시 달성군 유가읍 봉리 602 대구테크노폴리스4단지,대구광역시 달성군 테크노상업로 111,20170918,9,922,개별난방,도시가스,대성에너지,,False,35.694837166,128.461291792
대구광역시,달성군,유가읍,봉리,A10022950,대구테크노폴리스예미지더센트럴,,대구광역시 달성군 유가읍 봉리 660 대구테크노폴리스예미지더센트럴,대구광역시 달성군 테크노북로 260,20231020,9,894,개별난방,도시가스,대성에너지,,False,35.691159853,128.462394426
대구광역시,달성군,유가읍,봉리,A10027802,대구테크노폴리스우미린,아파트,대구광역시 달성군 유가읍 봉리 621 대구테크노폴리스우미린,대구광역시 달성군 테크노북로9길 16,20151120,10,827,개별난방,도시가스,대성에너지,,False,35.692041078,128.464909775
대구광역시,달성군,유가읍,봉리,A10027206,제일풍경채 센트럴,아파트,대구광역시 달성군 유가읍 봉리 625 제일풍경채 센트럴,대구광역시 달성군 테크노대로 165,20161212,16,1029,개별난방,도시가스,대성에너지,,False,35.691325967,128.464355375
대구광역시,달성군,유가읍,봉리,A10027705,테크노폴리스 남해오네뜨2차,아파트,대구광역시 달성군 유가읍 봉리 604 테크노폴리스 남해오네뜨2차,대구광역시 달성군 테크노대로5길 57,20160125,11,759,개별난방,도시가스,대성에너지,,False,35.694893047,128.464476996
대구광역시,달성군,유가읍,봉리,A10027645,테크노폴리스 반도유보라 아파트,아파트,대구광역시 달성군 유가읍 봉리 627 테크노폴리스 반도유보라 아파트,대구광역시 달성군 테크노대로 82,20160314,12,845,개별난방,도시가스,대성에너지,,False,35.688824976,128.455889715
대구광역시,달성군,유가읍,봉리,A10027399,테크노폴리스 진아리채 아파트,아파트,대구광역시 달성군 유가읍 봉리 603 테크노폴리스 진아리채 아파트,대구광역시 달성군 테크노대로5길 79,20160603,11,730,개별난방,도시가스,대성에너지,,False,35.695528097,128.46579892
대구광역시,달성군,유가읍,봉리,A10028093,테크노폴리스 하나리움 퀸즈파크,아파트,대구광역시 달성군 유가읍 봉리 601 테크노폴리스 하나리움 퀸즈파크,대구광역시 달성군 테크노북로 164,20150407,11,908,개별난방,도시가스,대성에너지,,False,35.69559989,128.463210879
대구광역시,달성군,유가읍,봉리,A10027499,테크노폴리스 호반베르디움 아파트,아파트,대구광역시 달성군 유가읍 봉리 605 테크노폴리스 호반베르디움 아파트,대구광역시 달성군 테크노대로5길 57,20160316,12,770,개별난방,도시가스,대성에너지,,False,35.694893047,128.464476996
대구광역시,달성군,유가읍,봉리,A10027440,테크노폴리스 화성파크드림,아파트,대구광역시 달성군 유가읍 봉리 595 테크노폴리스 화성파크드림,대구광역시 달성군 테크노북로 165,20160801,10,639,개별난방,도시가스,대성에너지,,False,35.697253554,128.461315521
대구광역시,달성군,유가읍,봉리,A10027445,호반베르디움더클래스,아파트,대구광역시 달성군 유가읍 봉리 659 호반베르디움더클래스,대구광역시 달성군 테크노대로5길 80,20160801,13,887,개별난방,도시가스,대성에너지,,False,35.695575235,128.469152596
대구광역시,달성군,유가읍,봉리,A10027778,힐데스하임 아파트,아파트,대구광역시 달성군 유가읍 봉리 622 힐데스하임 아파트,대구광역시 달성군 테크노북로9길 42,20151102,10,670,개별난방,도시가스,대성에너지,,False,35.693272147,128.467322587
대구광역시,달성군,유가읍,쌍계리,A10026281,대구테크노폴리스 중흥S-클래스 포디움,아파트,대구광역시 달성군 유가읍 쌍계리 633 대구테크노폴리스 중흥S-클래스 포디움,대구광역시 달성군 테크노순환로 423,20180316,11,710,개별난방,도시가스,대성에너지,,False,35.699940593,128.46745157
대구광역시,달성군,옥포읍,교항리,A10025291,대구옥포 르상트레빌,아파트,대구광역시 달성군 옥포읍 교항리 3008 대구옥포 르상트레빌,대구광역시 달성군 금계길 12,20190903,7,442,개별난방,도시가스,대성에너지,,False,35.784485958,128.448052806
대구광역시,달성군,옥포읍,교항리,A10026095,옥포대성베르힐6단지,아파트,대구광역시 달성군 옥포읍 교항리 2998 옥포대성베르힐6단지,대구광역시 달성군 돌미로8길 19,20180823,7,391,개별난방,도시가스,대성에너지,,False,35.781903685,128.450891383
대구광역시,달성군,옥포읍,교항리,A10027322,옥포대성베르힐아파트4단지 입주자대표회의,아파트,대구광역시 달성군 옥포읍 교항리 2964 옥포대성베르힐아파트4단지 입주자대표회의,대구광역시 달성군 돌미로 70,20161025,19,1067,개별난방,도시가스,대성에너지,,False,35.779443305,128.441484792
대구광역시,달성군,옥포읍,교항리,A10027040,옥포이진캐스빌아파트,아파트,대구광역시 달성군 옥포읍 교항리 2892 옥포이진캐스빌아파트,대구광역시 달성군 비슬로 2001,20170221,9,474,개별난방,도시가스,대성에너지,,False,35.783158927,128.441288422
대구광역시,달성군,옥포읍,교항리,A71184303,옥포제림뉴타운,아파트,대구광역시 달성군 옥포읍 교항리 1519 옥포제림뉴타운,대구광역시 달성군 교항제림길 10,19990421,4,479,개별난방,도시가스,대성에너지,,False,35.790080682,128.442694866
대구광역시,달성군,옥포읍,교항리,A10024904,옥포지구서한이다음,아파트,대구광역시 달성군 옥포읍 교항리 2984 옥포지구서한이다음,대구광역시 달성군 돌미로6길 5,20200313,8,688,개별난방,도시가스,대성에너지,,False,35.781052496,128.447783825
대구광역시,달성군,옥포읍,강림리,A10027641,대구옥포LH천년나무3단지,아파트,대구광역시 달성군 옥포읍 강림리 1133 대구옥포LH천년나무3단지,대구광역시 달성군 돌미로 2,20160311,13,791,개별난방,도시가스,대성에너지,,False,35.781213038,128.43534613
대구광역시,달성군,옥포읍,강림리,A10028159,대구옥포엘에이치천년나무2단지,아파트,대구광역시 달성군 옥포읍 강림리 1105 대구옥포엘에이치천년나무2단지,대구광역시 달성군 옥포로 2,20150217,12,1366,개별난방,도시가스,대성에너지,,False,35.789690617,128.470546067
대구광역시,달성군,옥포읍,강림리,A10028077,옥포 허브시티,아파트,대구광역시 달성군 옥포읍 강림리 1099 옥포 허브시티,대구광역시 달성군 비슬로 1941,20150407,10,815,개별난방,도시가스,대성에너지,,False,35.782290151,128.435561051
대구광역시,달성군,옥포읍,본리리,A71184501,달성삼환나우빌,아파트,대구광역시 달성군 옥포읍 본리리 2648 달성삼환나우빌,대구광역시 달성군 비슬로447길 11,20071130,5,349,개별난방,도시가스,대성에너지,,False,35.790646209,128.465103557
대구광역시,달성군,옥포읍,본리리,A10027072,미진이지비아,아파트,대구광역시 달성군 옥포읍 본리리 2590 미진이지비아,대구광역시 달성군 비슬로447길 56,20170308,10,1278,개별난방,도시가스,대성에너지,,False,35.794499708,128.46669448
대구광역시,달성군,옥포읍,본리리,A71184502,옥포세광무지개마을,아파트,대구광역시 달성군 옥포읍 본리리 1149 옥포세광무지개마을,대구광역시 달성군 본리로 102,20011229,3,475,개별난방,도시가스,대성에너지,,False,35.795239367,128.453572236
대구광역시,달성군,현풍읍,중리,A10027659,대구 테크노폴리스 LH천년나무1단지,아파트,대구광역시 달성군 현풍읍 중리 487 대구 테크노폴리스 LH천년나무1단지,대구광역시 달성군 테크노상업로 33,20160203,8,1390,개별난방,도시가스,대성에너지,,False,35.69159815,128.452733401
대구광역시,달성군,현풍읍,중리,A10027674,대구 테크노폴리스 LH천년나무2단지,아파트,대구광역시 달성군 현풍읍 중리 488 대구 테크노폴리스 LH천년나무2단지,대구광역시 달성군 테크노북로2길 30,20160303,7,1126,개별난방,도시가스,대성에너지,,False,35.691022382,128.4526019
대구광역시,달성군,현풍읍,중리,A10027163,대구 테크노폴리스 일동미라주 더파크,아파트,대구광역시 달성군 현풍읍 중리 485 대구 테크노폴리스 일동미라주 더파크,대구광역시 달성군 테크노북로2길 9,20170207,10,870,개별난방,도시가스,대성에너지,,False,35.69234561,128.450234787
대구광역시,달성군,현풍읍,중리,A10027868,대구테크노폴리스 남해오네뜨1차 아파트,아파트,대구광역시 달성군 현풍읍 중리 480 대구테크노폴리스 남해오네뜨1차 아파트,대구광역시 달성군 테크노북로4길 11,20150910,10,792,개별난방,도시가스,대성에너지,,False,35.696301579,128.455425844
대구광역시,달성군,현풍읍,중리,A10026997,대구테크노폴리스LH천년나무3단지,아파트,대구광역시 달성군 현풍읍 중리 481 대구테크노폴리스LH천년나무3단지,대구광역시 달성군 테크노북로4길 27,20170427,4,1020,개별난방,도시가스,대성에너지,,False,35.69411032,128.456160943
대구광역시,달성군,현풍읍,중리,A10028188,대구테크노폴리스서한이다음,아파트,대구광역시 달성군 현풍읍 중리 486 대구테크노폴리스서한이다음,대구광역시 달성군 테크노상업로 33,20141204,11,637,개별난방,도시가스,대성에너지,,False,35.69159815,128.452733401
대구광역시,달성군,현풍읍,중리,A10027393,제일풍경채더퍼스트아파트,아파트,대구광역시 달성군 현풍읍 중리 484 제일풍경채더퍼스트아파트,대구광역시 달성군 테크노상업로 49,20160701,11,601,개별난방,도시가스,대성에너지,,False,35.693194326,128.454034571
대구광역시,달성군,현풍읍,중리,A71187301,학산아파트,아파트,"대구광역시 달성군 현풍읍 중리 335,대구광역시 달성군 현풍읍 중리 335-1 학산아파트",대구광역시 달성군 현풍동로 23,19870703,7,380,개별난방,도시가스,대성에너지,,False,35.693498261,128.44896662
대구광역시,달성군,현풍읍,원교리,A10021658,현풍주공아파트,아파트,대구광역시 달성군 현풍읍 원교리 103- 현풍주공아파트,대구광역시 달성군 현풍읍 비슬로120길 13,19851203,6,230,개별난방,도시가스,대성에너지,,False,35.692569795,128.44456795
대구광역시,달성군,현풍읍,대리,A10025197,국가산단 서한이다음,아파트,대구광역시 달성군 현풍읍 대리 1176 국가산단 서한이다음,대구광역시 달성군 국가산단대로70길 41,20191029,11,1038,개별난방,도시가스,대성에너지,,False,35.661598147,128.423183571
대구광역시,달성군,가창면,용계리,A71186503,가창중석타운,아파트,대구광역시 달성군 가창면 용계리 465 가창중석타운,대구광역시 달성군 가창로 1008,19970430,3,360,개별난방,도시가스,대성에너지,,False,35.796942716,128.627517082
대구광역시,달성군,가창면,용계리,A71170204,국태모닝포유,아파트,대구광역시 달성군 가창면 용계리 33-20 국태모닝포유,대구광역시 달성군 가창로216길 55,20050321,3,150,개별난방,도시가스,대성에너지,,False,35.804286722,128.623841698
대구광역시,달성군,가창면,용계리,A71186002,달성용계주공,아파트,대구광역시 달성군 가창면 용계리 34-2 달성용계주공,대구광역시 달성군 가창로216길 25,20050429,5,302,개별난방,도시가스,대성에너지,,False,35.802442247,128.625016355
대구광역시,달성군,구지면,창리,A10024223,대구국가산단 디에트르 더 센트럴,아파트,대구광역시 달성군 구지면 창리 1434 대구국가산단 디에트르 더 센트럴,대구광역시 달성군 국가산단대로70길 17,20210630,11,881,개별난방,도시가스,대성에너지,,False,35.661544985,128.419493726
대구광역시,달성군,구지면,창리,A10024543,대구국가산단 영무예다음,아파트,대구광역시 달성군 구지면 창리 1354 대구국가산단 영무예다음,대구광역시 달성군 국가산단서로84길 118,20201113,12,934,개별난방,도시가스,대성에너지,,False,35.661893132,128.40924889
대구광역시,달성군,구지면,창리,A10024196,모아미래도 에듀퍼스트,아파트,대구광역시 달성군 구지면 창리 1447 모아미래도 에듀퍼스트,대구광역시 달성군 국가산단대로70길 42,20210728,9,704,개별난방,도시가스,대성에너지,,False,35.660787216,128.422549864
대구광역시,달성군,구지면,응암리,A10027184,과학마을청아람,아파트,대구광역시 달성군 구지면 응암리 1210 과학마을청아람,대구광역시 달성군 과학마을로 70,20161227,9,895,개별난방,도시가스,대성에너지,,False,35.655752351,128.420388285
대구광역시,달성군,구지면,응암리,A10024810,국가산단 반도유보라 아이비파크 2 아파트,아파트,대구광역시 달성군 구지면 응암리 1251 국가산단 반도유보라 아이비파크 2 아파트,대구광역시 달성군 국가산단북로60길 59,20200626,6,527,개별난방,도시가스,대성에너지,,False,35.658573764,128.421653256
대구광역시,달성군,구지면,응암리,A71189101,달성화성파크드림,아파트,대구광역시 달성군 구지면 응암리 1178 달성화성파크드림,대구광역시 달성군 과학마을로2길 6,20110201,13,1228,개별난방,도시가스,대성에너지,,False,35.655825324,128.415611104
대구광역시,달성군,구지면,응암리,A10027104,대구국가산단 반도유보라 아이비파크,아파트,대구광역시 달성군 구지면 응암리 1199 대구국가산단 반도유보라 아이비파크,대구광역시 달성군 과학마을로3길 14,20170110,9,813,개별난방,도시가스,대성에너지,,False,35.657925849,128.419739945
대구광역시,달성군,구지면,응암리,A10024764,대구국가산단줌파크아파트,아파트,대구광역시 달성군 구지면 응암리 1252 대구국가산단줌파크아파트,대구광역시 달성군 국가산단대로64길 63,20200629,7,596,개별난방,도시가스,대성에너지,,False,35.655768847,128.423709422
대구광역시,달성군,구지면,화산리,A10024579,대구국가산단 반도유보라 아이비파크3.0,아파트,대구광역시 달성군 구지면 화산리 1105 대구국가산단 반도유보라 아이비파크3.0,대구광역시 달성군 국가산단북로34길 10,20201021,8,775,개별난방,도시가스,대성에너지,,False,35.66283389,128.406752316
경상북도,경산시,,삼북동,A71275901,삼북주공아파트,아파트,경상북도 경산시 삼북동 27 삼북주공아파트,경상북도 경산시 장산로 152,19970311,9,620,개별난방,도시가스,대성에너지,,False,35.818254474,128.742212807
경상북도,경산시,,서상동,A10024300,동남아파트,,경상북도 경산시 서상동 131-7 동남아파트,경상북도 경산시 서상길 23,19900922,1,106,개별난방,도시가스,대성에너지,,False,35.814485205,128.737014678
경상북도,경산시,,상방동,A71207002,경산태성맨션,아파트,경상북도 경산시 상방동 130 경산태성맨션,경상북도 경산시 남매로6길 20,19950522,2,321,개별난방,도시가스,대성에너지,,False,35.811953832,128.74276739
경상북도,경산시,,상방동,A10025180,남천리버뷰우방아이유쉘,아파트,경상북도 경산시 상방동 298 남천리버뷰우방아이유쉘,경상북도 경산시 삼성현로 347,20191023,2,279,개별난방,도시가스,대성에너지,,False,35.809004083,128.737703762
경상북도,경산시,,상방동,A71279501,상방주공아파트,아파트,경상북도 경산시 상방동 292 상방주공아파트,경상북도 경산시 남매로6길 7,20061121,7,528,개별난방,도시가스,대성에너지,,False,35.813459001,128.741562386
